unit_nr,time_cycles,max_cycle,s2,s3,s4,s7,s11,s12,s13,s15,s17,s20,s21
2,84,188,1.0597,0.8871,0.8581,1.257,1.227,1.0267,1.2801,1.2705,1.1698,1.2348,1.1674
2,85,188,1.0945,0.9456,0.9011,1.2792,1.2189,1.0636,1.2928,1.1894,1.1784,1.2235,1.2003
2,86,188,1.0672,0.9056,0.8692,1.2525,1.2458,1.0374,1.2064,1.2225,1.1868,1.2721,1.229
2,87,188,1.0628,0.9321,0.8783,1.2394,1.1848,1.062,1.2745,1.29,1.2102,1.3011,1.1657
2,88,188,1.0313,0.9284,0.8807,1.3029,1.1844,1.0525,1.3145,1.261,1.2388,1.2323,1.1311
2,89,188,1.0626,0.9025,0.8681,1.285,1.2282,1.0345,1.2815,1.249,1.1971,1.2852,1.1312
2,90,188,1.0953,0.8924,0.9038,1.2882,1.2671,1.0563,1.2792,1.2498,1.2131,1.2819,1.2411
2,91,188,1.0885,0.9171,0.8769,1.3204,1.243,1.0156,1.2476,1.2806,1.2011,1.2657,1.1881
2,92,188,1.068,0.999,0.8506,1.2917,1.2636,1.005,1.2583,1.2331,1.1851,1.2601,1.2094
2,93,188,1.0849,0.9233,0.8929,1.347,1.2745,1.0775,1.3282,1.2754,1.2116,1.2584,1.1979
2,94,188,1.0669,0.9663,0.8945,1.2606,1.2756,1.0621,1.2679,1.2279,1.2599,1.3103,1.1489
2,95,188,1.115,0.9765,0.8773,1.3109,1.2248,1.0502,1.3328,1.2581,1.19,1.2792,1.2418
2,96,188,1.0897,0.9433,0.9104,1.295,1.1869,1.0487,1.2799,1.2667,1.2259,1.2836,1.1841
2,97,188,1.0988,0.9444,0.9134,1.2788,1.2603,1.0554,1.3112,1.2238,1.2182,1.2649,1.1906
2,98,188,1.1407,0.9136,0.9497,1.2764,1.248,1.0546,1.2889,1.2775,1.2685,1.3146,1.2007
2,99,188,1.1188,0.8967,0.9037,1.2665,1.2857,1.0786,1.2829,1.2922,1.2454,1.2385,1.1955
2,100,188,1.1062,1.0466,0.8826,1.3029,1.21,1.0107,1.2867,1.3175,1.2945,1.3275,1.202
2,101,188,1.0478,0.9072,0.9308,1.2988,1.2631,1.0351,1.3028,1.2519,1.2635,1.3764,1.1298
2,102,188,1.1188,0.9614,0.9018,1.2978,1.2728,1.0738,1.3664,1.2245,1.2754,1.2449,1.2138
2,103,188,1.0507,0.9285,0.8862,1.2784,1.2567,1.0628,1.301,1.2689,1.228,1.3551,1.2305
2,104,188,1.0709,0.9617,0.8841,1.2827,1.275,1.0866,1.3062,1.2872,1.2311,1.3259,1.2259
2,105,188,1.0806,0.9644,0.8762,1.3483,1.2375,1.0832,1.3226,1.2768,1.2577,1.2768,1.1954
2,106,188,1.048,0.9651,0.9717,1.3386,1.3127,1.1057,1.3107,1.3152,1.2586,1.3123,1.1921
2,107,188,1.1498,0.9352,0.876,1.2981,1.2876,1.0851,1.3238,1.2772,1.3036,1.3272,1.2155
2,108,188,1.1136,0.9164,0.943,1.3264,1.273,1.0187,1.2857,1.3911,1.3043,1.3237,1.2571
2,109,188,1.1002,0.9442,0.9497,1.2697,1.3346,1.1336,1.3927,1.32,1.2115,1.3323,1.1855
2,110,188,1.098,0.9324,0.9317,1.3406,1.2691,1.0662,1.3331,1.2669,1.2314,1.2917,1.1891
2,111,188,1.1263,0.9364,0.947,1.3383,1.2456,1.1074,1.3367,1.2795,1.3025,1.3152,1.2523
2,112,188,1.1054,0.9544,0.8866,1.3303,1.2592,1.0616,1.321,1.3042,1.2725,1.3129,1.2192
2,113,188,1.1134,0.9405,0.937,1.2934,1.264,1.1227,1.337,1.3265,1.268,1.3457,1.1707
2,114,188,1.094,0.9621,0.8714,1.3696,1.2796,1.1234,1.3341,1.4015,1.2309,1.3354,1.2495
2,115,188,1.0863,1.0165,0.9004,1.3659,1.2871,1.0652,1.324,1.3056,1.3309,1.3076,1.2627
2,116,188,1.0307,0.9511,0.9243,1.3458,1.3009,1.0909,1.3391,1.2869,1.2794,1.2857,1.195
2,117,188,1.1017,0.9895,0.9526,1.276,1.318,1.1051,1.3407,1.3011,1.3084,1.358,1.2277
2,118,188,1.1244,0.9609,0.8873,1.3153,1.2885,1.0615,1.4282,1.3171,1.2459,1.3112,1.2097
2,119,188,1.0962,1.0231,0.8718,1.3173,1.2831,1.0828,1.3209,1.272,1.2448,1.3748,1.2354
2,120,188,1.1393,1.0294,0.9378,1.2888,1.2808,1.1107,1.312,1.3383,1.312,1.3571,1.2017
2,121,188,1.112,0.9687,0.9097,1.3497,1.3386,1.1217,1.3371,1.3716,1.348,1.3296,1.2207
2,122,188,1.0775,0.98,0.9454,1.3645,1.3636,1.0756,1.4066,1.3301,1.2811,1.3146,1.2619
2,123,188,1.1438,1.0142,0.9658,1.3338,1.2733,1.156,1.3731,1.2927,1.2952,1.3257,1.195
2,124,188,1.147,0.9933,0.9465,1.3565,1.3357,1.0767,1.4237,1.3447,1.3079,1.4379,1.2214
2,125,188,1.0807,1.0712,0.9879,1.3281,1.2789,1.1372,1.3407,1.3184,1.3277,1.3649,1.2906
2,126,188,1.1284,0.9192,0.9238,1.3158,1.3135,1.1149,1.3857,1.3104,1.3286,1.3468,1.2602
2,127,188,1.1507,0.9935,0.9723,1.3244,1.3136,1.1236,1.3871,1.3924,1.3427,1.3555,1.3062
2,128,188,1.1779,0.9251,0.9663,1.3648,1.3795,1.0996,1.3984,1.3334,1.3226,1.3987,1.2751
2,129,188,1.1359,1.0615,0.9377,1.3647,1.3294,1.1123,1.3502,1.2989,1.2622,1.396,1.2695
2,130,188,1.1557,0.9685,0.9843,1.4257,1.3263,1.1698,1.3662,1.3578,1.3421,1.3175,1.3113
2,131,188,1.1895,1.0114,0.9157,1.3737,1.3594,1.1296,1.4217,1.3466,1.3361,1.3665,1.2787
2,132,188,1.1705,1.0174,0.9654,1.3721,1.3225,1.1426,1.3723,1.3365,1.3028,1.3671,1.2151
2,133,188,1.1887,1.029,0.9002,1.3629,1.2707,1.1273,1.4455,1.3684,1.2717,1.3479,1.2939
2,134,188,1.1667,0.9672,0.9477,1.403,1.3459,1.1862,1.4325,1.3827,1.2584,1.4334,1.2339
2,135,188,1.1522,1.0608,0.9333,1.3738,1.3688,1.1726,1.3607,1.3353,1.3004,1.4053,1.323
2,136,188,1.1229,1.0505,0.9824,1.3901,1.3886,1.1123,1.4543,1.3488,1.393,1.4214,1.2471
2,137,188,1.1865,1.0112,0.9549,1.4513,1.3632,1.117,1.3991,1.33,1.3662,1.4115,1.321
2,138,188,1.1463,0.9762,0.979,1.3921,1.3701,1.153,1.3962,1.371,1.3035,1.4029,1.2522
2,139,188,1.1478,1.0112,0.9937,1.3871,1.3733,1.1555,1.4431,1.3933,1.3512,1.4297,1.2626
2,140,188,1.1778,1.0693,0.9549,1.4089,1.4084,1.0713,1.4446,1.3426,1.3508,1.3641,1.3549
2,141,188,1.1692,1.0908,0.9887,1.4145,1.4365,1.1787,1.4229,1.3656,1.3514,1.4291,1.3164
2,142,188,1.2246,0.9574,0.9782,1.4654,1.3635,1.1419,1.4247,1.422,1.406,1.4157,1.3532
2,143,188,1.2303,1.0103,0.9792,1.3894,1.4321,1.1211,1.4012,1.4023,1.3395,1.4516,1.2756
2,144,188,1.1482,1.1686,0.995,1.4861,1.3668,1.122,1.4106,1.3884,1.409,1.3827,1.3156
2,145,188,1.1786,1.0656,0.9823,1.4745,1.4333,1.1534,1.448,1.4422,1.3604,1.4299,1.3554
2,146,188,1.1361,1.0114,1.0111,1.432,1.3937,1.1417,1.4357,1.4361,1.343,1.4173,1.2714
2,147,188,1.2551,1.0374,0.9646,1.4772,1.371,1.1274,1.3549,1.4222,1.3472,1.448,1.3465
2,148,188,1.2382,1.0143,0.9875,1.3759,1.4049,1.17,1.3969,1.4866,1.3243,1.4701,1.2938
2,149,188,1.1997,1.0697,1.0265,1.4101,1.4237,1.1573,1.4112,1.3957,1.3816,1.4395,1.2964
2,150,188,1.1627,1.0176,0.9751,1.4469,1.418,1.1641,1.4091,1.3574,1.4139,1.5005,1.4221
2,151,188,1.1425,1.1386,1.0883,1.3781,1.449,1.2419,1.4589,1.4365,1.3269,1.5305,1.3294
2,152,188,1.2155,1.0286,1.0153,1.4547,1.3609,1.2231,1.5094,1.4301,1.3642,1.4069,1.353
2,153,188,1.1697,1.0727,1.0552,1.4526,1.4005,1.1033,1.5073,1.3917,1.3795,1.4442,1.3998
2,154,188,1.2115,1.0685,1.0865,1.4484,1.4304,1.1633,1.4627,1.4438,1.3941,1.4872,1.3313
2,155,188,1.1688,1.0544,0.9645,1.481,1.4994,1.288,1.4064,1.4409,1.4337,1.5211,1.3501
2,156,188,1.2093,1.0797,1.1225,1.4639,1.4292,1.1816,1.4701,1.425,1.3337,1.4193,1.3877
2,157,188,1.2258,1.0146,1.0109,1.4593,1.4796,1.2472,1.4917,1.4497,1.3824,1.4664,1.3532
2,158,188,1.2793,1.0835,1.0768,1.5078,1.4311,1.2423,1.5045,1.4069,1.3637,1.3949,1.396
2,159,188,1.1741,1.067,1.0124,1.5364,1.3819,1.2101,1.4939,1.383,1.4414,1.4614,1.3425
2,160,188,1.24,0.9958,1.004,1.4608,1.3969,1.213,1.4914,1.4704,1.4202,1.4324,1.345
2,161,188,1.2927,1.056,1.0838,1.5076,1.4839,1.1855,1.3909,1.4863,1.4132,1.4866,1.3971
2,162,188,1.1646,1.1,1.0052,1.4669,1.4083,1.2729,1.5414,1.4666,1.4146,1.5132,1.4124
2,163,188,1.2001,1.1514,1.0644,1.4799,1.4433,1.1859,1.4868,1.4817,1.3881,1.5064,1.4041
2,164,188,1.1916,1.0456,1.044,1.509,1.436,1.2654,1.5453,1.5419,1.4168,1.5516,1.4283
2,165,188,1.1956,1.0925,0.9936,1.5153,1.4639,1.1773,1.5548,1.4151,1.4175,1.4115,1.3387
2,166,188,1.2518,1.1209,1.0177,1.5503,1.4796,1.3068,1.5143,1.4163,1.4228,1.4893,1.359
2,167,188,1.3242,1.0718,0.9895,1.4966,1.4324,1.2072,1.506,1.4387,1.4083,1.4513,1.4311
2,168,188,1.3107,1.1363,1.0168,1.5956,1.4723,1.195,1.5148,1.4626,1.4405,1.5018,1.3594
2,169,188,1.242,1.1253,1.0042,1.5093,1.4191,1.2892,1.5565,1.5088,1.4291,1.4982,1.3632
2,170,188,1.2606,1.1639,1.0474,1.5538,1.4779,1.2909,1.535,1.5241,1.3875,1.5622,1.3875
2,171,188,1.3014,1.0731,1.034,1.4845,1.4389,1.3074,1.5582,1.4298,1.4191,1.5701,1.3545
2,172,188,1.2312,1.0798,1.0924,1.5693,1.5136,1.2865,1.5327,1.4552,1.4039,1.4819,1.3964
2,173,188,1.3345,1.1609,0.9921,1.5307,1.4834,1.2146,1.5356,1.5303,1.5134,1.573,1.4264
2,174,188,1.3438,1.1259,1.0987,1.5319,1.4773,1.2187,1.4977,1.567,1.5196,1.4758,1.4284
2,175,188,1.1775,1.1134,1.132,1.5372,1.4543,1.2471,1.469,1.4683,1.4831,1.4462,1.41
2,176,188,1.2581,1.1262,1.0552,1.5105,1.4529,1.2291,1.6205,1.4707,1.4966,1.5231,1.395
2,177,188,1.2553,1.1433,1.0555,1.6112,1.5352,1.3076,1.5879,1.4906,1.5015,1.4968,1.4013
2,178,188,1.3458,1.0993,1.0686,1.5632,1.5648,1.2367,1.476,1.5664,1.5239,1.5658,1.4262
2,179,188,1.2371,1.1134,1.0642,1.488,1.4615,1.2545,1.6186,1.5076,1.4446,1.4723,1.3556
2,180,188,1.2773,1.1256,1.0864,1.5862,1.537,1.2902,1.5697,1.5261,1.5548,1.6091,1.4315
2,181,188,1.3062,1.1453,1.092,1.5345,1.4816,1.2716,1.5176,1.5535,1.4677,1.5092,1.4507
2,182,188,1.3573,1.1012,1.1196,1.5822,1.4633,1.2802,1.5624,1.5117,1.5222,1.5726,1.3873
2,183,188,1.3176,1.1375,1.0912,1.5423,1.5788,1.2305,1.5516,1.5558,1.4572,1.5164,1.414
2,184,188,1.3473,1.1416,1.0691,1.5691,1.5041,1.184,1.6182,1.6406,1.5484,1.5651,1.4335
2,185,188,1.343,1.1547,1.0961,1.6009,1.5363,1.2916,1.4954,1.574,1.5951,1.5939,1.4012
2,186,188,1.2763,1.0957,1.047,1.5596,1.6048,1.2839,1.5863,1.5459,1.4641,1.622,1.4485
2,187,188,1.3245,1.13,1.0652,1.5753,1.494,1.3693,1.5769,1.5323,1.4887,1.674,1.432
2,188,188,1.2921,1.0942,1.0822,1.5788,1.5307,1.289,1.6243,1.5111,1.4494,1.5847,1.4808
3,1,202,0.9442,1.1464,0.8418,0.9102,1.1338,0.8403,1.0104,1.0837,0.9961,0.9936,0.9852
3,2,202,0.9424,1.1034,0.8101,0.9131,1.1261,0.8339,0.9838,1.0741,1.0205,1.0312,1.0082
3,3,202,0.9845,1.1234,0.8531,0.9046,1.0964,0.8239,1.0409,1.1244,1.0234,0.9926,0.9751
3,4,202,0.959,1.1104,0.864,0.9044,1.0912,0.8086,0.9996,1.1082,0.9996,1.0147,0.9792
3,5,202,0.9358,1.1184,0.8346,0.8771,1.0806,0.856,0.979,1.1343,1.0177,1.006,1.0013
3,6,202,0.9864,1.1304,0.8073,0.8948,1.118,0.7973,1.0481,1.1489,0.9971,0.9729,0.9536
3,7,202,0.995,1.1219,0.8495,0.9077,1.0715,0.8011,0.9988,1.1061,1.0146,1.0369,0.993
3,8,202,0.9389,1.1528,0.8231,0.9114,1.1005,0.7985,0.9967,1.1321,1.0267,0.9977,0.9924
3,9,202,0.9536,1.0558,0.8173,0.8942,1.1183,0.8243,1.0074,1.1228,0.9615,0.9793,0.976
3,10,202,0.9778,1.1211,0.8632,0.9159,1.0964,0.7919,1.0093,1.0918,0.9794,1.02,1.0178
3,11,202,0.9724,1.0699,0.8552,0.9195,1.0981,0.7783,0.997,1.0962,0.9866,1.0291,0.9839
3,12,202,0.9748,1.0854,0.8587,0.8936,1.0918,0.8055,1.001,1.102,1.0459,1.0156,0.9871
3,13,202,0.9508,1.0904,0.8402,0.8595,1.1088,0.7867,1.0189,1.0839,1.009,0.9903,1.0123
3,14,202,0.9579,1.1413,0.8303,0.8973,1.0814,0.7761,1.0366,1.0744,0.9849,1.022,1.0152
3,15,202,0.9716,1.1317,0.8628,0.9054,1.151,0.7978,0.9942,1.0772,1.0157,1.0152,0.9713
3,16,202,0.9434,1.1294,0.8385,0.8989,1.0412,0.847,1.0181,1.1126,1.0247,1.0089,1.0288
3,17,202,0.9168,1.1169,0.8105,0.9362,1.0968,0.8077,1.0032,1.1028,1.0383,0.9999,0.9919
3,18,202,0.9907,1.0967,0.8343,0.89,1.1075,0.7725,0.9852,1.1259,1.0163,1.0215,0.9948
3,19,202,0.922,1.1444,0.8261,0.9375,1.0949,0.8108,1.0272,1.0957,1.0121,1.0327,0.9954
3,20,202,0.9681,1.1387,0.8732,0.9189,1.0638,0.7957,1.0203,1.137,1.0307,0.9778,1.002
3,21,202,0.9425,1.1046,0.849,0.9176,1.0838,0.8064,0.9642,1.1087,1.0176,1.0179,1.022
3,22,202,0.944,1.0746,0.8816,0.8768,1.0595,0.8076,0.9702,1.1275,1.0049,0.988,0.9833
3,23,202,0.9413,1.1254,0.8387,0.9133,1.0615,0.7947,0.9923,1.0946,1.027,1.0375,1.0257
3,24,202,0.9431,1.1438,0.8587,0.9099,1.098,0.7654,1.0047,1.0969,0.9723,0.9974,0.991
3,25,202,0.9824,1.1068,0.8698,0.8882,1.0956,0.8043,0.986,1.0733,1.01,1.0086,1.0314
3,26,202,0.9451,1.1035,0.8601,0.9325,1.0712,0.7665,1.0356,1.0762,1.0159,0.9852,1.0334
3,27,202,0.9947,1.1018,0.8294,0.8973,1.0953,0.8536,1.0211,1.11,0.9889,0.9933,1.0008
3,28,202,0.9613,1.1259,0.8483,0.8814,1.093,0.8044,1.0244,1.1235,0.9905,1.0291,1.0163
3,29,202,0.9441,1.1175,0.8227,0.9025,1.0434,0.7699,1.0017,1.1255,0.9853,1.0013,1.0146
3,30,202,0.9864,1.0588,0.8589,0.8746,1.0794,0.8061,1.022,1.1243,1.0048,1.0163,1.0422
3,31,202,0.9705,1.1244,0.8119,0.908,1.1086,0.7863,1.012,1.1104,0.9889,1.0328,1.0173
3,32,202,0.9203,1.0974,0.8583,0.926,1.1087,0.7951,1.0386,1.1094,0.9617,0.9848,1.0232
3,33,202,0.9478,1.1872,0.8908,0.9252,1.1121,0.8417,1.0614,1.1216,1.0406,1.001,1.0179
3,34,202,1.0005,1.0935,0.8513,0.8854,1.0772,0.7962,1.043,1.129,1.0142,1.0096,1.0279
3,35,202,0.951,1.1093,0.8555,0.9161,1.0859,0.768,0.9814,1.1083,0.9874,1.0028,0.9804
3,36,202,0.9986,1.1399,0.9146,0.8897,1.1084,0.8335,1.0184,1.0904,1.0157,0.9932,1.0054
3,37,202,0.9848,1.1507,0.8539,0.9426,1.1072,0.8021,0.997,1.1293,1.0,1.0171,0.9846
3,38,202,0.9991,1.1112,0.8098,0.9315,1.0823,0.8188,1.0425,1.126,1.0019,1.003,0.9664
3,39,202,0.946,1.1447,0.8202,0.9062,1.1022,0.84,0.988,1.1462,1.0023,1.042,1.0167
3,40,202,0.9844,1.14,0.8876,0.9313,1.1407,0.8351,1.014,1.122,1.0021,1.0182,1.0272
3,41,202,0.9722,1.1799,0.8692,0.8963,1.1075,0.8096,1.0742,1.1526,1.0175,1.0181,1.0468
3,42,202,0.9194,1.1488,0.8391,0.8957,1.1534,0.8453,1.0005,1.1226,1.0361,1.0213,0.981
3,43,202,0.9353,1.1604,0.8793,0.9383,1.056,0.8494,1.0447,1.1303,1.0485,0.9872,0.9987
3,44,202,0.9716,1.116,0.857,0.954,1.1096,0.8152,1.0312,1.0953,1.0595,1.0275,1.0288
3,45,202,0.9616,1.1992,0.8514,0.9313,1.0859,0.8357,1.0246,1.1041,1.0015,1.0366,0.9506
3,46,202,0.9402,1.1212,0.8192,0.9109,1.0658,0.7791,1.0085,1.143,1.0655,1.0197,0.9851
3,47,202,0.9963,1.1413,0.896,0.9587,1.0895,0.8029,1.0144,1.1553,1.0245,1.0713,1.0243
3,48,202,0.9747,1.1495,0.8768,0.9192,1.1584,0.8595,1.0499,1.1287,1.049,0.9811,0.9984
3,49,202,0.9579,1.1628,0.8405,0.9514,1.0863,0.8065,1.0093,1.106,1.0466,1.0215,1.0017
3,50,202,0.9995,1.1467,0.8366,0.9523,1.1292,0.7664,1.0424,1.1561,1.001,1.0485,1.0047
3,51,202,0.9544,1.1269,0.8727,0.9172,1.1018,0.846,1.0066,1.1006,1.0083,1.0104,1.0501
3,52,202,0.9462,1.1831,0.8493,0.8963,1.1113,0.8532,1.0729,1.1469,1.0421,1.0263,1.0593
3,53,202,0.9755,1.1281,0.8567,0.9312,1.1422,0.8183,1.0719,1.1493,0.947,1.0151,1.0465
3,54,202,0.9977,1.1971,0.8962,0.9111,1.1285,0.828,1.0046,1.1576,1.053,1.0318,1.0256
3,55,202,0.9421,1.1918,0.8861,0.9045,1.1588,0.7878,1.0198,1.1328,1.0619,1.0195,0.9969
3,56,202,0.9629,1.1482,0.8158,0.8934,1.1334,0.777,1.022,1.1198,1.0349,1.049,1.0332
3,57,202,0.9664,1.1575,0.9001,0.9299,1.1207,0.8186,1.0275,1.17,1.0224,1.0039,1.0232
3,58,202,0.9583,1.1553,0.8239,0.891,1.0947,0.8174,1.0308,1.1605,1.0161,1.0325,1.0642
3,59,202,0.9515,1.1134,0.8725,0.9399,1.1001,0.812,1.0478,1.1074,1.0286,1.0141,1.0055
3,60,202,0.9563,1.151,0.8881,0.9433,1.1291,0.8569,1.0561,1.1039,1.0486,1.0117,1.0266
3,61,202,1.0227,1.2104,0.9414,0.9411,1.1217,0.8489,1.0358,1.1448,1.0416,1.0379,1.032
3,62,202,1.0107,1.1622,0.8433,0.9045,1.1547,0.8471,1.0421,1.1448,1.0242,1.0339,1.0535
3,63,202,0.969,1.1521,0.8899,0.9212,1.1236,0.8403,1.082,1.1393,0.9866,1.0848,1.0301
3,64,202,1.071,1.1713,0.9158,0.9668,1.1496,0.8451,1.0674,1.2071,1.0261,1.0618,1.0654
3,65,202,0.986,1.1256,0.8978,0.9564,1.1215,0.8631,1.0803,1.161,1.0613,1.0366,1.0266
3,66,202,0.99,1.17,0.8431,0.9207,1.1424,0.8745,1.0376,1.1349,1.0056,1.0666,1.0696
3,67,202,0.9895,1.1929,0.8684,0.9151,1.1757,0.8325,1.0687,1.1601,1.0632,1.0693,1.0571
3,68,202,1.0096,1.1489,0.9101,0.9233,1.1133,0.8758,1.0194,1.178,1.0491,1.04,1.0141
3,69,202,1.0322,1.1745,0.8486,0.9273,1.0995,0.8451,1.025,1.147,0.9939,1.0551,0.992
3,70,202,0.9615,1.1832,0.9089,0.8932,1.151,0.8153,1.0414,1.16,1.0164,1.04,0.981
3,71,202,0.975,1.1493,0.8646,0.9254,1.2018,0.8723,1.0577,1.1402,1.0305,1.0048,1.0502
3,72,202,1.0131,1.148,0.8958,0.9755,1.1607,0.9074,1.0689,1.1604,1.0566,1.062,1.05
3,73,202,1.0343,1.1774,0.8598,0.9642,1.1135,0.8213,1.0711,1.1647,1.0508,1.045,1.0752
3,74,202,0.9783,1.2175,0.8626,0.9068,1.1485,0.819,1.0886,1.1995,1.0207,1.0532,1.0323
3,75,202,0.9735,1.1499,0.881,0.8944,1.159,0.858,1.0427,1.1601,1.0575,1.0788,1.0567
3,76,202,1.0375,1.1134,0.8588,0.9145,1.1309,0.8489,1.0097,1.1265,1.0365,1.0447,1.0162
3,77,202,1.0399,1.2052,0.8572,0.9384,1.1263,0.8225,1.0059,1.1268,1.0854,1.0345,1.0986
3,78,202,1.0012,1.1434,0.91,0.961,1.1247,0.8542,1.094,1.1412,1.083,1.055,1.0205
3,79,202,0.9361,1.1991,0.898,0.951,1.1468,0.8582,1.0993,1.2114,1.1397,1.0605,1.0533
3,80,202,1.0285,1.1889,0.8255,0.9797,1.0931,0.8181,1.0594,1.1578,1.0555,1.0428,1.0533
3,81,202,1.0006,1.24,0.8929,0.975,1.1396,0.8901,1.0456,1.1623,1.0843,1.0715,1.0185
3,82,202,1.0111,1.2183,0.8681,0.96,1.141,0.8517,1.0588,1.182,1.038,1.0733,0.9897
3,83,202,0.9795,1.2347,0.8357,0.9821,1.1891,0.891,1.0654,1.1188,1.1012,1.0455,1.0472
3,84,202,1.0032,1.1616,0.8927,0.9341,1.1455,0.8536,1.0522,1.1302,0.98,1.1108,1.0464
3,85,202,1.0006,1.1822,0.8523,0.9793,1.1725,0.8807,1.0227,1.184,1.0469,1.0591,1.032
3,86,202,1.0311,1.1739,0.8532,0.9411,1.161,0.8319,1.0933,1.0882,1.033,1.0462,1.0546
3,87,202,1.0113,1.2213,0.8853,0.9269,1.1828,0.8817,1.0598,1.1941,1.0476,1.1033,1.0615
3,88,202,0.9985,1.1615,0.9447,0.9757,1.124,0.803,1.0975,1.1863,1.116,1.096,1.0993
3,89,202,1.0578,1.2187,0.9045,1.0041,1.1963,0.9085,1.069,1.2092,1.0823,1.0485,1.0369
3,90,202,1.0234,1.1949,0.8842,0.9192,1.1514,0.8277,1.0645,1.2297,1.0734,1.0594,1.0394
3,91,202,1.0497,1.1782,0.905,0.977,1.1806,0.9101,1.0739,1.2191,1.0873,1.0711,1.0425
3,92,202,0.9854,1.2232,0.8924,0.987,1.1839,0.8901,1.0606,1.2231,1.0743,1.0606,1.0059
3,93,202,0.984,1.2052,0.9246,0.9798,1.2071,0.8622,1.0795,1.1823,1.1023,1.0663,1.0204
3,94,202,1.0278,1.2475,0.9145,0.9558,1.1918,0.9525,1.081,1.1905,1.0923,1.0782,1.0991
3,95,202,1.1159,1.205,0.9782,0.9478,1.178,0.8992,1.0722,1.204,1.0791,1.0458,1.0456
3,96,202,0.974,1.195,0.8839,0.9461,1.162,0.8585,1.1235,1.1809,1.0902,1.0604,1.0415
3,97,202,1.0214,1.1905,0.9428,1.01,1.2297,0.8367,1.0293,1.2252,1.0923,1.0416,1.0591
3,98,202,1.0241,1.244,0.9301,0.9734,1.1607,0.8855,1.0756,1.2251,1.0934,1.1608,1.0638
3,99,202,1.0164,1.2591,0.9349,0.9403,1.1799,0.8609,1.0974,1.216,1.1761,1.1021,1.0482
3,100,202,1.0069,1.1838,0.8917,0.9809,1.1899,0.925,1.118,1.2418,1.1352,1.0471,1.0885
3,101,202,1.0479,1.2435,0.9016,0.9846,1.1895,0.9112,1.1619,1.1919,1.114,1.0847,1.0722
3,102,202,1.0197,1.2236,0.9388,1.0143,1.1777,0.8481,1.0658,1.2492,1.0487,1.0463,1.1064
3,103,202,0.9954,1.1849,0.9166,0.9551,1.2252,0.8689,1.0562,1.1993,1.0948,1.0867,1.111
3,104,202,1.0621,1.2669,0.8806,0.9874,1.2283,0.8935,1.0993,1.1718,1.1325,1.1157,1.0824
3,105,202,0.984,1.2477,0.929,0.9633,1.2053,0.9084,1.1426,1.1903,1.1287,1.0791,1.0808
3,106,202,1.0338,1.2071,0.9267,0.9341,1.1615,0.8587,1.095,1.212,1.1088,1.038,1.1092
3,107,202,1.0963,1.1898,0.9512,1.0058,1.1679,0.8506,1.1312,1.2597,1.1447,1.128,1.0838
3,108,202,1.0382,1.2173,0.8822,1.0347,1.192,0.9117,1.1402,1.2372,1.1115,1.0722,1.1477
3,109,202,1.0615,1.2186,0.9639,1.0362,1.2257,0.9008,1.0996,1.1433,1.1035,1.1246,1.159
3,110,202,1.0047,1.2872,0.9343,1.0325,1.2055,0.8379,1.1117,1.1952,1.0875,1.117,1.1423
3,111,202,1.0212,1.2463,0.9318,0.9959,1.2232,0.8786,1.0735,1.1838,1.1172,1.1287,1.1269
3,112,202,1.0648,1.2437,0.9426,0.9625,1.1869,0.8905,1.1267,1.3042,1.1765,1.1249,1.1233
3,113,202,1.0312,1.2,0.9019,0.9839,1.2597,0.8877,1.1116,1.2361,1.1191,1.0861,1.1499
3,114,202,1.0239,1.2464,0.8794,1.0357,1.2251,0.9448,1.162,1.2163,1.1462,1.1207,1.1264
3,115,202,1.0988,1.26,0.9794,1.0,1.2561,0.9281,1.0772,1.2001,1.1109,1.0854,1.1216
3,116,202,1.0425,1.2084,0.9229,1.0458,1.1961,0.8525,1.1241,1.1789,1.1226,1.1364,1.0942
3,117,202,1.0592,1.2699,0.9706,1.0325,1.2325,0.8555,1.1365,1.2804,1.1155,1.1262,1.078
3,118,202,1.1128,1.2627,0.9904,1.0015,1.1972,0.931,1.1381,1.1891,1.1091,1.1449,1.1322
3,119,202,1.0355,1.2794,1.0062,0.9974,1.2427,0.9648,1.1611,1.2258,1.1194,1.1268,1.1277
3,120,202,1.0842,1.1948,0.9654,1.0423,1.2026,0.9386,1.0639,1.2814,1.1433,1.0834,1.0985
3,121,202,1.0663,1.2568,0.9261,1.0026,1.2757,0.8829,1.1498,1.2547,1.1477,1.105,1.0916
3,122,202,1.1022,1.2833,0.9911,1.024,1.2435,0.9188,1.1083,1.2813,1.0948,1.1298,1.1353
3,123,202,1.0984,1.242,0.9681,0.9958,1.2113,0.9118,1.1311,1.2583,1.1404,1.1473,1.0662
3,124,202,1.076,1.2814,0.9463,1.0018,1.2646,0.9362,1.1197,1.2285,1.1873,1.2106,1.179
3,125,202,0.9791,1.2581,0.9611,1.0321,1.1863,0.9605,1.1625,1.2753,1.201,1.1552,1.1482
3,126,202,1.0612,1.2824,0.9508,1.031,1.1845,0.9744,1.1516,1.2448,1.1256,1.1483,1.1556
3,127,202,1.0294,1.2619,0.9499,1.0046,1.2492,0.9354,1.1863,1.2507,1.1775,1.1668,1.1077
3,128,202,1.0785,1.3309,0.9436,1.0116,1.2337,0.8978,1.2121,1.2537,1.1444,1.214,1.1473
